compound_id	PDB_ID	label
3081361	3FXZ	5.0
126565	4AGU	6.30972
208908	3G2F	5.0
16007391	5VIL	5.0
42642645	6P5S	6.65738
5329102	6N3O	6.74449
216239	5MYV	5.0
3062316	2NRU	5.0
24779724	1WAK	5.0
176155	1S9I	5.01772
216239	3SOC	5.0
208908	4CRS	5.0
3062316	2CCH	5.0
11409972	2R2P	6.85356
5494449	5O0Y	5.0
3038522	6RUU	6.13662
9809715	4H1J	7.09098
25243800	3IEC	5.2076
11656518	3ZFM	5.0
216239	5CEQ	5.0
208908	1CM8	5.0
24180719	3ZFM	5.0
9884685	5HVK	5.0
153999	2HW6	5.14874
10074640	6RSU	5.0
11717001	7KAC	5.0
17755052	4HOK	5.92078
5329102	3PLS	5.0
11656518	3GC8	5.0
11717001	6GRO	5.0
16007391	4KIK	5.0
9929127	6PK6	5.0
9915743	3DKC	5.17392
11656518	6RSU	5.0
11485656	1XJD	5.0
11234052	2W4O	5.0
42642645	4FGB	5.22914
176167	4I5P	5.0
3038522	6FT8	6.20059
16007391	4D2W	5.0
10427712	6DBK	5.0
9926791	3S3I	5.0
6918454	3ENM	5.0
6450551	4BBM	6.27564
3038522	6YKY	5.0
16725726	2W4O	6.43168
11234052	3OMV	5.0
11712649	5J5T	5.0
11409972	4RFM	6.00432
11338033	6JPJ	5.0
126565	1O6L	5.67776
11617559	6P5M	5.0
5291	3LCS	5.0
17755052	6JUU	5.0
5287969	4KS7	5.0
17755052	5MJB	5.0
3038525	2A2A	5.0
24889392	4PF4	5.0
16038120	4ZHX	7.30892
5329102	4AGU	5.0
9884685	5QIN	5.0
5328940	2RKU	5.7447
10127622	3SXS	5.0
25243800	6S73	5.0
11626560	2J51	7.74232
5494449	6BFN	5.0
153999	6C9H	5.0
156414	5H0B	5.37674
10427712	1J1B	5.0
5329102	6QAV	7.88273
11409972	3OMV	6.03147
11626560	2W4O	5.0
11234052	4YJT	5.0
11712649	2NRU	5.0
11338033	6FIO	5.0
156414	2V7O	5.0
11485656	2A2A	5.0
176167	6X5G	5.0
10074640	3CBL	5.0
5329102	6NCG	5.0
5329102	1Y57	5.67776
11485656	6ZJF	5.0
16722836	4UY9	5.49484
16038120	4UXL	9.22915
644241	4AGU	5.0
9809715	6Y0A	5.0
10074640	6KZD	5.0
10127622	6SM8	5.0
11314340	5O0Y	5.0
11409972	6YAT	5.52286
156414	2J0I	5.0
156422	2HW6	5.20065
208908	5QIN	5.0
176167	6BXI	5.0
10184653	4JG8	5.0
11667893	6C9H	5.0
6450551	1J1B	5.0
11338033	5MYV	5.0
3038525	5EFQ	5.0
176167	5O0Y	5.85384
51004351	5NG0	5.0
25243800	5HID	5.79585
9933475	4B9D	5.0
11667893	3FXX	5.0
153999	2QLU	5.0
10138260	6T6F	6.01318
9929127	2R4B	5.0
11667893	5A6N	5.0
9915743	6FD3	5.0
11427553	3FXX	6.09146
9884685	6A32	5.0
11338033	4YJT	5.0
11717001	3ZFM	5.0
44259	5I3R	8.24413
3062316	6KZD	5.0
9884685	5V5Y	5.0
10113978	6YAT	5.0
11667893	6RUU	5.0
5494449	5L6P	5.0
42642645	1S9I	7.88273
11314340	6KZD	5.0
153999	3LCS	5.0
10461815	5O0Y	5.0
9884685	1CM8	5.0
9926791	3E7O	5.0
6918454	5U6B	5.0
3062316	4I5P	5.0
16722836	6RUU	6.92046
3025986	2YEX	5.0
11617559	2WEL	5.0
156414	3MDY	5.58501
11427553	1CM8	5.0
3062316	6GZD	5.0
3038522	5AP1	5.0
3081361	2XIK	5.0
10184653	5LXC	5.7447
9929127	4L3L	5.0
24180719	6BFN	5.0
176870	6C9H	5.0
24180719	1Y57	5.32789
4908365	4TPT	5.0
5287969	3ZFM	5.0
11427553	2I1M	6.92046
11409972	5NKG	6.79561
10127622	1XJD	5.0
25243800	6JQR	5.01772
3062316	4OR5	5.0
156414	2WTK	5.0
9809715	3QRJ	5.16114
11617559	5V5Y	5.0
3038525	1O6L	5.0
11485656	4TPT	5.32789
11656518	2NRU	5.0
10127622	4QTB	5.0
11427553	6JQR	7.22113
10113978	4EQU	7.0752
5287969	4LGD	5.02687
644241	4ZHX	5.0
11626560	2R4B	5.0
16038120	4AGU	5.0
11717001	2BUJ	5.0
11314340	3A7I	5.0
10074640	3GC8	5.0
3025986	6KZD	5.0
176870	4RWI	5.0
9926791	5JZN	5.17392
10138260	3A8X	5.0
5329102	6JPJ	5.67776
5291	4OTH	5.0
10074640	7KAC	5.0
10127622	6URC	5.0
4908365	6FER	6.99957
42642645	2XYN	7.56703
11427553	5A6N	6.5085
11617559	4OR5	5.0
10127622	3KN6	5.0
11364421	5CEQ	5.0
9809715	1CM8	5.0
11338033	4H1J	5.0
42642645	4A9U	7.24336
42642645	6GQQ	7.91721
11234052	3BHH	5.0
11427553	4UAK	5.0
11717001	6RUU	5.0
9809715	2RKU	5.0
3038525	6JQR	5.0
6450551	2CCH	5.0
10138260	4I5P	5.0
151194	2Y7J	5.0
156422	3A8X	5.0
5287969	6GR8	5.0
9809715	5O0Y	5.0
11427553	5HVK	5.0
10461815	4ITI	5.82388
24889392	6OP9	5.0
9926791	4BBM	5.0
24180719	6CJE	5.0
25243800	5MJB	5.72122
10184653	1Y57	5.55283
10113978	4RWI	6.00432
17755052	5HID	5.0
24180719	4FGB	5.72122
644241	4B6L	5.0
10461815	6BDN	7.36552
3038522	2W99	5.0
5494449	6S73	5.06048
156414	2EVA	5.48147
9884685	2J0I	5.0
10074640	5NKG	5.0
51004351	3PLS	5.0
11314340	2WEL	6.56848
9926791	2CCH	5.0
9809715	5ORL	5.0
10461815	2J51	6.45581
176155	5ES1	5.0
208908	4C57	5.0
11427553	5CEQ	7.17328
11364421	2X4F	5.0
11234052	4RFM	5.0
10184653	5VDK	5.0
16007391	4ZZN	5.0
44259	4TPT	5.03621
44259	6JQR	8.46852
126565	4ZZN	5.0
11314340	6JQR	5.7447
176870	5VDK	5.0
6450551	5VDK	5.0
3081361	5VCZ	5.0
10184653	3A8X	5.0
11667893	1J1B	5.0
3081361	3MY0	6.32781
9929127	3SOC	5.0
11338033	3OMV	5.0
11656518	5HID	5.92078
3038525	4RFM	5.0
11712649	2WEL	5.0
9915743	2BUJ	5.0
11626560	6FYV	5.0
42642645	6SM8	5.0
6450551	5AP1	5.40892
24889392	6D3K	5.0
11427553	2XYN	6.60189
5328940	6S73	5.0
5328940	2W4O	5.0
156414	5VIL	5.0
9933475	6RA7	6.09146
156422	2W99	5.0
5328940	4AF3	5.0
9929127	5QIN	5.0
176155	4ANB	5.0
5329102	4B9D	5.0
17755052	3W2P	5.0
9926791	4ITI	5.0
4908365	6P5S	5.44369
11617559	4CRS	5.0
153999	5NG0	5.0
9915743	6P5M	5.0
6450551	6BFN	5.50862
208908	6C9H	5.0
3038525	6ZJF	5.0
644241	4EQU	5.16748
123631	3FXZ	5.0
5291	2I1M	7.95468
10127622	5BYZ	5.0
5494449	5BYZ	5.16748
10461815	3A99	5.0
3038522	6FD3	5.0
51004351	2WTK	6.45581
16038120	2OO8	7.3363
5287969	5O0Y	5.0
11338033	5YKS	5.0
17755052	5LVO	5.0
24779724	6YKY	5.0
25243800	5VIL	5.0
156422	3SOC	5.0
3062316	5MYV	5.0
10461815	2VD5	5.0
123631	3BU3	5.0
9929127	5LVO	5.0
6918454	6FYV	5.0
11712649	3BHH	5.0
10113978	6RSU	5.0
11409972	7KAC	6.67757
208908	4OTH	5.0
6918454	2V7O	5.0
16722836	1S9I	5.50862
10427712	4ZHX	5.0
11712649	4WB8	5.0
9884685	4UAK	5.0
24180719	4CRS	5.0
5329102	2RKU	5.0
11617559	5HVK	5.0
123631	5NG0	6.27564
5291	4OR5	5.0
51004351	2BUJ	6.55269
16722836	4YHJ	6.7693
11409972	5CEQ	5.60204
3081361	4TPT	5.0
24889392	5VCZ	5.0
176167	6RA7	5.0
11364421	2Y7J	5.79585
447077	1XJD	5.0
151194	1S9I	5.0
5287969	3D7U	5.0
5328940	6CMJ	6.10785
156422	5VDK	5.0
16007391	4ASZ	5.0
5328940	2F57	5.0
644241	6URC	5.0
10138260	4UAK	5.0
156414	6CJE	5.7447
126565	3W2P	5.85384
3062316	2QLU	6.24405
126565	2W4O	5.52286
17755052	5NG0	5.0
5291	3E7O	5.0
151194	3BHH	5.0
11485656	1J1B	5.0
24779724	1J1B	5.0
11409972	2ZM3	5.0
5287969	3KN6	5.0
3081361	6FYL	5.0
25243800	6GZD	6.44358
44259	2R2P	7.02182
11717001	5YKS	5.0
3038525	3W2P	5.0
156422	2IWI	5.0
153999	4TPT	5.0
10113978	3RNY	5.0
151194	3PLS	5.0
10461815	4AF3	5.69895
44259	3E7O	6.04091
10127622	2F57	5.0
11234052	6KZD	5.0
10138260	4A9U	7.39686
11717001	5E8X	5.3098
9933475	5NKG	5.0
10074640	5LWM	5.0
11667893	6FD3	5.0
24180719	6P5M	5.0
11409972	1Y57	6.46839
10184653	6X5G	5.0
9933475	3RNY	5.0
10138260	4UXL	5.0
16722836	3LCS	6.18702
24889392	6FD3	5.0
11409972	4ZHX	5.0
10127622	2JAM	5.0
10184653	3S3I	5.88602
11626560	3D7U	5.0
447077	4RFM	5.0
123631	6ZR5	5.0
3081361	3KUL	7.04048
11717001	6CMJ	5.0
24779724	5YKS	5.0
11364421	4RFM	5.0
11409972	4RWI	6.20754
11656518	5J5T	5.12493
176167	6FYL	6.36643
16725726	2VD5	5.0
3038525	5O0Y	5.0
11617559	6FYL	5.0
11338033	6ZJF	5.0
24180719	4AGU	5.0
10184653	4OR5	5.0
11409972	3FXX	7.09637
216239	6YAT	5.0
25243800	5LWM	7.065
11717001	6QAV	5.0
25243800	2EVA	5.79585
5329102	5O0Y	6.48135
11314340	3DAK	5.0
11712649	3W2P	5.0
11667893	2WEL	5.0
9915743	4K33	5.0
156414	3O0G	5.0
3025986	1U59	5.0
11626560	3KUL	6.55269
11717001	6C9H	5.0
11234052	2I1M	5.72122
5329102	6A32	9.05061
126565	4D2W	7.58336
16007391	4WSQ	5.52286
11427553	6YAT	6.25173
156414	6NCG	5.0
9809715	6T6F	5.65756
16722836	6BG2	5.4202
123631	6ZJF	5.4202
9915743	2JAM	5.0
24889392	3TXO	5.0
3081361	4EWH	5.0
5287969	4FGB	5.0
11485656	3W2P	5.0
447077	5O0Y	5.0
10184653	2OO8	5.0
24889392	2X4F	5.0
11234052	6MOB	5.0
3025986	2CCH	7.16052
156422	6PK6	5.0
25243800	5LVO	5.0
176155	5NG0	7.61798
9926791	5NKG	5.0
10127622	4LGD	5.0
3025986	3D7U	5.0
16007391	5MJB	5.0
11364421	2HAK	5.0
42642645	4YHJ	5.0
11427553	6JPJ	5.63825
11717001	6B5J	5.0
5329102	6X5G	7.09637
151194	3FE3	5.0
3038522	3WAR	5.0
176870	6D3K	5.88602
3038525	3HNG	5.0
151194	6QAV	5.0
11338033	2VD5	5.95857
447077	3WAR	5.0
11409972	4FR4	5.0
11626560	3MY0	5.0
11409972	3MDY	5.0
10461815	3CBL	5.0
5328940	4JG8	5.92078
208908	6DBK	5.0
11338033	6GQQ	5.0
11667893	6SM8	5.0
216239	3BU3	5.0
16725726	6GZD	5.0
153999	4K33	5.0
208908	3D7U	5.0
11364421	6MOB	5.0
9926791	5L6P	5.0
17755052	6P5M	5.0
176155	6CD6	5.0
24180719	6TCA	5.0
3038525	2EVA	5.0
3081361	5L6P	5.0
644241	5QIN	5.0
16722836	6BDN	5.72122
4908365	4AGU	5.0
11427553	2ZM3	6.03616
6450551	6ZJF	5.0
10113978	6CMJ	5.0
11314340	3FE3	5.0
5287969	2EVA	5.53759
11314340	6TCA	5.0
9933475	7KAC	6.03616
10074640	2BUJ	5.0
208908	5HVK	5.0
11667893	6GRO	5.0
16038120	4WB8	5.39793
176155	6SM8	5.0
24889392	6FER	5.95857
3038522	3E7O	5.0
10074640	1WAK	5.0
17755052	4WB8	5.0
6450551	3ZFM	5.0
126565	3SOC	5.60204
3081361	2X4F	5.0
16038120	6YKY	5.0
9915743	6JQR	5.0
176870	6FYR	5.0
4908365	3PP0	5.0
10427712	1S9I	5.0
11314340	3BHH	6.01318
11234052	5O0Y	5.0
3038522	2R2P	5.0
9915743	3E7O	5.0
51004351	2J0I	5.0
11667893	5E8X	5.0
3038522	4YHJ	5.0
5328940	2WEL	5.0
9926791	4H1J	5.0
9926791	3TXO	5.0
44259	6CJE	7.767
9929127	6CZ3	5.0
6918454	2RKU	5.0
11234052	5HVK	5.0
3038525	6BFN	5.0
176167	6B5J	5.0
9929127	3D7U	5.0
176870	5H0B	5.7447
153999	3FXZ	5.0
3025986	3ALO	5.0
9926791	2W5A	5.0
51004351	6YKY	5.0
151194	6URC	5.0
11617559	3DAK	5.0
4908365	2C47	5.0
10074640	6NCG	5.0
51004351	4WNO	5.0
11427553	5U6B	6.74449
5494449	3DKC	6.17386
9915743	4UAK	5.0
10427712	2CCH	5.0
5329102	5LXC	6.16743
17755052	6B5J	5.0
17755052	2NRU	5.0
6450551	2EVA	5.0
6918454	5VCZ	5.0
11667893	3OMV	6.05547
11427553	3E7O	6.63808
11656518	3SXS	5.0
10113978	2F57	5.0
176870	6ZR5	5.0
51004351	2W4O	5.0
216239	6C9H	5.0
9809715	4JG8	7.18642
9809715	4WB8	5.0
9884685	2HW6	5.0
176155	6B5J	5.45592
24180719	2QLU	5.49484
11427553	3PP0	5.0
11409972	5YKS	5.0
11427553	2WEL	5.0
44259	5L6P	5.0
9809715	3G2F	7.25104
4908365	4AF3	5.53759
10184653	5E8X	5.0
11712649	6A32	5.0
9933475	6P5S	5.0
3062316	2WTK	5.0
11338033	3KN6	5.0
25243800	4D2W	6.7693
16722836	2BUJ	8.17393
156422	1U59	5.0
3081361	4QTB	5.0
153999	2CMW	5.0
51004351	4LGD	6.65738
3038525	2OO8	5.0
24779724	4JG8	5.0
17755052	3DAK	5.0
10127622	4ITI	5.0
10461815	2WEL	5.53759
10427712	5U6B	5.0
9915743	4WB8	5.0
216239	4D2W	5.0
126565	5ES1	6.92046
3025986	4D2W	5.2518
9933475	4BBM	5.0
156422	3KN6	5.0
10184653	4BBM	5.0
9933475	4RFM	5.0
5328940	6D3K	5.0
11338033	2J51	5.22914
176870	6FD3	5.0
216239	3KUL	5.61977
16007391	4UAK	5.0
11409972	4OTH	5.0
3038525	5MYV	5.0
10138260	3CBL	5.0
6918454	3A99	5.0
10461815	5VDK	5.0
6450551	6URC	5.0
208908	4UY9	5.0
9884685	3CBL	5.0
10427712	2C47	5.61977
156414	3W2P	9.42022
9915743	4UXL	5.0
11364421	4HOK	6.4201
3062316	4YHJ	5.0
10074640	3BU3	5.0
9933475	2ZM3	5.0
11338033	4QTB	5.0
11712649	3FE3	5.0
11234052	4BBM	5.0
10184653	3WAR	5.0
9929127	5U6B	5.0
3038525	6B5J	5.0
10138260	3PP0	5.0
11364421	6CZ3	5.0
151194	6C9H	5.0
176870	4LGD	5.0
123631	6X5G	5.0
216239	2HW6	6.63808
5494449	5EFQ	5.0
5291	7B36	5.0
11364421	6GQQ	5.0
3081361	4LGD	5.0
3038525	6A32	5.05551
5291	5ORL	5.0
11717001	5LXC	5.0
3081361	6ZR5	5.0
5287969	1Y57	5.0
42642645	4ASZ	8.37675
3062316	6ZJF	5.0
11626560	2HW6	5.0
9884685	3A99	5.0
176155	4HOK	6.99957
51004351	5LXC	5.0
123631	5MYV	5.0
11717001	1S9I	5.0
24180719	5HID	6.48135
5287969	4A9U	5.0
11667893	3KN6	5.0
216239	4K33	5.22914
16007391	4JG8	5.0
16722836	2W4O	5.0
4908365	4GU6	5.43179
10138260	2JAM	6.02683
11667893	3W2P	5.0
16007391	6TCA	5.0
11485656	4AGU	5.0
3081361	6YAT	5.0
10427712	2J51	5.0
3038525	7KAC	5.0
644241	3A7I	5.0
10127622	6CZ3	5.0
156422	4TPT	5.0
42642645	4MQ1	5.0
51004351	5LVO	6.72102
11427553	5VIL	5.0
10138260	2V7O	5.95857
3062316	6CMJ	5.0
176167	6CD6	5.0
176155	6FYR	5.0
24889392	5LVO	5.0
123631	7B36	5.0
51004351	1XJD	6.03616
9809715	4RFM	6.67757
24889392	6ZJF	5.0
10074640	3V8S	5.0
123631	2I1M	5.0
3025986	7KAC	5.0
644241	4WNO	5.0
126565	7B36	6.63808
5287969	6YAT	5.0
9809715	6OP9	5.0
126565	6FIO	6.29234
10427712	4GV1	5.0
11667893	4CRS	5.0
216239	6SRH	5.0
156414	4A9U	5.0
5494449	4MQ1	5.0
10184653	5UI0	5.0
9884685	6KZD	5.0
156414	3LCS	5.1135
11314340	6Y0A	5.45592
11667893	6ZR5	5.0
126565	5MJB	5.28399
176167	3ENM	5.0
176155	2VD5	5.0
11364421	6YKY	5.0
16007391	6KZD	5.0
10113978	4GV1	5.0
11234052	5NG0	5.53759
11364421	6BDN	5.76953
11667893	2CCH	5.0
16007391	1U59	5.0
11364421	6CMJ	7.63639
11617559	1O6L	5.0
3081361	6BFN	5.92078
176167	2IWI	6.06043
11234052	3KN6	5.0
9809715	4YNO	5.0
5328940	6NCG	6.14868
5329102	6KZD	5.29242
10461815	6B5J	5.0
5329102	3HNG	8.72125
9933475	5U6B	6.30972
16038120	6GR8	7.48017
10113978	2JAM	5.43179
176870	4YHJ	5.13667
151194	2J51	5.0
153999	2C47	5.0
10074640	4AF3	5.0
11409972	6JUU	8.61979
176167	6OP9	5.0
25243800	1WAK	5.0
6450551	6P5M	5.0
151194	3C0I	5.0
3038522	4CRS	5.0
17755052	6RCG	5.92078
5291	5I3R	5.0
16007391	2HW6	5.0
151194	3PP0	5.0
216239	5BYZ	5.0
3062316	6FIO	9.10237
208908	2BUJ	5.0
11427553	4IVA	7.11862
11427553	3A8X	5.0
156414	6C9H	5.0
208908	6BDN	5.0
11485656	4RWI	5.0
17755052	4FR4	5.0
176167	5HID	5.0
10113978	1Y57	5.55283
10138260	6NCG	5.0
51004351	6RCG	5.0
25243800	4JG8	6.69875
123631	4KS7	5.0
24889392	4L3L	5.0
3062316	2EVA	5.43179
10461815	6FYR	5.44369
11667893	6S73	5.0
16007391	5CEQ	5.0
153999	1O6L	5.06048
24180719	6FD3	5.0
42642645	3GC8	6.11913
11667893	3RNY	5.0
447077	6OP9	6.85356
11717001	6YAT	5.0
11338033	6RSU	5.0
176155	2NRU	5.0
11712649	2W99	5.0
25243800	2YEX	5.0
4908365	1Y57	5.61977
6450551	3RNY	5.0
5291	6QAV	5.0
6450551	6TCA	5.0
3081361	2ZM3	5.0
24779724	6RA7	5.0
11712649	6C9H	5.0
11712649	3PP0	5.0
10127622	3FXZ	5.0
5291	6TGU	5.0
10113978	6GR8	6.12488
11364421	4FR4	5.0
156422	6RUU	5.0
644241	2R2P	5.72122
6918454	3WAR	5.0
24889392	3HNG	7.38616
51004351	3SOC	5.0
9915743	5I3R	5.0
11314340	7B36	5.0
24779724	5ES1	5.0
126565	3TXO	6.85356
644241	6BXI	5.0
11427553	4FGB	5.85384
11717001	4K33	5.0
10127622	5J5T	5.0
176155	3MY0	5.0
5328940	6RSU	6.60189
10184653	4UXL	5.0
9926791	6FEK	5.0
9884685	6DBK	5.0
16038120	3BHH	5.72122
11234052	4UXL	5.0
4908365	6SM8	6.69875
11617559	1QPC	5.0
153999	2W99	6.55269
11656518	6OP9	5.0
10461815	6JPJ	5.0
10138260	6FIO	5.0
176167	2J0I	5.0
11712649	2A2A	5.04095
11427553	3DKC	6.24405
11712649	2W4O	5.0
16725726	6JUU	5.0
11314340	5NKG	5.0
16725726	5MYV	5.0
156422	3ZDU	5.0
17755052	2HAK	5.0
3025986	3DAK	5.0
44259	6TGU	6.63808
16722836	5LWM	7.13018
11485656	2W5A	5.0
10113978	4ITI	6.58486
10138260	5I3R	7.56703
10461815	6P5S	6.92046
11338033	6KZD	5.0
9929127	2X4F	5.0
11712649	3SOC	5.0
3038522	3FXX	5.0
5494449	3COK	8.03152
156414	4RFM	5.2518
5328940	3LCS	6.16109
176167	5J5T	5.0
10127622	5CEQ	5.0
3062316	6FT8	5.0
11314340	4MQ1	8.65758
17755052	3G2F	5.0
10461815	2HW6	5.0
11485656	3FE3	5.0
151194	4K33	5.0
11338033	4UY9	5.0
9933475	6ZJF	5.0
16725726	4BBM	5.0
16722836	5L6P	5.0
5329102	6JUU	5.0
126565	2XIK	7.01278
644241	2NRU	5.0
3081361	5A6N	5.0
16038120	5VCZ	5.0
644241	3DKC	5.0
9809715	4C57	5.0
10074640	2V7O	5.0
9809715	4BBM	5.88602
11234052	7B36	5.0
156414	6TGU	5.0
16007391	6B5J	5.0
44259	5O0Y	7.79317
11712649	2ZM3	5.0
16007391	6ZR5	5.0
4908365	5MJB	5.82388
51004351	4GU6	5.0
11364421	3RNY	5.0
11485656	4LGD	5.82388
11234052	5VCZ	5.0
176870	5A6N	5.22184
11717001	3TXO	5.0
10113978	4HOK	5.0
24779724	2XIK	5.0
3081361	4BBM	5.0
11409972	2A2A	5.0
16725726	4IVA	5.0
11712649	4L3L	5.0
16038120	3KN6	5.0
10127622	6P5M	5.0
644241	4K33	5.0
3081361	3G2F	5.0
153999	3E7O	5.0
11656518	3FXZ	5.0
10138260	3MY0	5.0
156422	6D3K	5.0
5287969	2XIK	5.0
151194	6ZJF	5.0
17755052	6GR8	5.0
11485656	6FEK	6.01318
44259	2CMW	5.45592
11409972	6TGU	5.0
44259	6Y0A	6.29234
156414	4OTH	5.0
644241	6FT8	5.67776
10113978	4B6L	5.0
176870	3O0G	5.0
9926791	4OR5	5.0
6450551	4UAK	5.31875
3081361	6CJE	5.76953
644241	6GZD	5.0
42642645	3KN6	5.0
10184653	3MY0	5.0
151194	4ZZN	5.0
9809715	2R2P	5.0
24180719	4ITI	5.29242
5287969	6ZR5	5.79585
11626560	2A2A	5.0
9933475	3GC8	5.0
10127622	5ES1	5.0
9926791	2J51	5.0
51004351	4A9U	5.0
17755052	6FDY	5.0
42642645	4KIK	5.0
16007391	3FE3	5.0
3081361	6FIO	7.95468
24889392	6A32	7.95468
24180719	7B36	5.0
25243800	3DKC	5.0
5291	4D2W	5.72122
3038525	2YEX	5.0
3038522	4EQU	5.02227
11234052	6JQR	5.0
6450551	3DAK	5.0
25243800	6YZ4	5.0
42642645	6FER	8.4318
10113978	6A32	8.30103
9884685	4OTH	5.0
176155	4B9D	5.0
156422	5H0B	5.0
11667893	4UY9	5.0
5494449	4UY9	6.40882
644241	4KIK	5.0
25243800	1QPC	6.69875
16038120	2W4O	7.52143
10184653	5H0B	5.65756
9884685	6T6F	5.0
5291	6YAT	5.0
16038120	2IWI	5.0
9926791	2I1M	5.0
10127622	4FGB	5.0
644241	2BUJ	5.0
644241	6N3O	5.0
5329102	2CMW	6.03147
156414	5HVK	5.0
10138260	6ZR5	5.0
11717001	3BHH	5.0
9929127	6GZD	5.0
10127622	6FYL	5.0
6918454	2W4O	5.0
16007391	5HID	5.0
126565	6GRO	5.0
10427712	4BGQ	5.0
42642645	4B9D	5.0
153999	1QPC	5.0
5328940	5QIN	5.0
216239	5O0Y	5.0
151194	5EFQ	5.0
10113978	6KZD	5.0
11656518	6T6F	5.0
126565	4TPT	5.0
24889392	5LWM	5.0
6450551	3COK	7.79317
11409972	6DBK	5.0
11314340	6RCG	6.67757
9926791	2F57	5.0
156414	4I5P	5.0
11712649	6YAT	5.0
3038525	4QTB	5.0
6918454	4RFM	5.0
9933475	2WEL	5.0
10138260	6FYV	6.60189
11409972	3DKC	5.35654
24779724	5VDK	5.0
123631	4L3L	5.0
11234052	6B5J	5.0
176167	4HOK	5.0
5291	6OP9	5.0
176870	6QAV	5.0
11617559	2JAM	5.0
156414	4YJT	5.0
10113978	5MYV	5.0
644241	2JAM	5.0
216239	2REI	5.27572
9915743	5NG0	5.0
24889392	2JAM	5.0
4908365	6FDY	6.04571
10113978	4KIK	5.0
176167	5U6C	5.0
10461815	4UAK	5.0
11617559	3QRJ	5.0
11427553	6TGU	6.63808
156414	2OO8	5.0
42642645	6ZR5	5.24412
156414	6FEK	5.0
123631	5LXC	5.0
5328940	3FXZ	5.63825
9915743	5YKS	5.0
6450551	6MOB	5.37674
11409972	7B36	5.0
6450551	4WSQ	5.92078
3038522	2WEL	5.0
25243800	4QTB	5.0
3038525	4ITI	5.0
151194	5YKS	5.0
11234052	4IVA	5.0
126565	4FGB	6.88572
9915743	4BGQ	5.0
17755052	5JZN	5.0
11656518	4RFM	5.0
9884685	6SM8	5.0
208908	4GV1	5.0
156422	5MJB	5.3098
176167	6FER	5.0
10184653	5VIL	5.0
16038120	4BBM	5.0
9933475	4FR4	5.0
5494449	4WB8	5.0
11364421	3KN6	5.0
5287969	6YKY	5.0
9926791	4YHJ	5.0
6918454	2F57	5.0
11717001	1O6L	5.0
10138260	2CMW	5.99996
156414	4B6L	5.0
11364421	6Y0A	5.0
153999	4EWH	5.0
6450551	5QIN	5.0
51004351	5HID	5.0
11364421	6FYV	5.0
11617559	6QAV	5.0
176870	3IEC	5.0
11656518	5YKS	5.0
3062316	6OP9	7.74232
3038522	3COK	5.11918
11409972	3COK	5.0
5287969	2C47	5.0
208908	1O6L	5.0
5328940	3CBL	6.48135
5328940	3SXS	6.69875
16007391	3PLS	5.0
9915743	2OO8	5.52286
5328940	3GC8	5.0
4908365	6X5G	5.0
11409972	3TXO	5.0
11667893	4KS7	5.0
25243800	4CRS	5.0
51004351	3MDY	5.0
10461815	3PLS	5.69895
11427553	2JAM	5.67776
10427712	6URC	5.0
9809715	4KIK	5.0
16725726	6PK6	5.0
176155	3SXS	5.0
16722836	6GR8	6.45581
11712649	6DBK	5.0
11364421	5L6P	5.0
151194	4QTB	5.0
16007391	3WAR	5.0
156414	3A99	5.0
10427712	2R4B	5.67776
9809715	6FD3	6.67757
11717001	2OO8	5.0
123631	5O0Y	5.0
10138260	2C47	6.10232
9915743	1J1B	5.0
10427712	2OO8	5.0
9809715	6URC	5.69895
644241	6JUU	7.95468
16725726	6P5M	6.69875
3038525	3BU3	5.0
10427712	4ITI	5.0
24889392	4WB8	5.0
151194	4JG8	5.0
10127622	6GQQ	5.0
16007391	3BU3	5.0
11409972	5VDK	5.0
9884685	2XYN	5.0
126565	3BHH	7.22841
10138260	6JQR	7.35556
10461815	4UY9	5.0
11626560	7B36	5.55283
156422	3DAK	5.0
10127622	5VDK	5.0
9884685	2NRU	5.0
11234052	2RKU	5.0
4908365	6YZ4	5.0
5329102	4C57	7.6968
3038525	2NRU	5.0
9915743	6FER	5.0
4908365	5ES1	5.27572
11485656	5HVK	5.0
9926791	3W2P	5.0
11712649	2BUJ	5.0
153999	6T6F	5.34678
3038525	5V5Y	5.0
9884685	4BBM	5.0
10127622	2IWI	5.0
10127622	4HOK	5.0
51004351	6N3O	7.40782
24889392	3C0I	5.0
11617559	2R4B	5.0
25243800	4IVA	7.95468
25243800	2J0I	5.99996
44259	5VDK	5.0
5291	3RNY	5.0
10461815	6ZJF	5.45592
10427712	6TGU	5.82388
51004351	3ENM	5.18708
10074640	6FT8	5.0
4908365	2QLU	5.0
153999	7KAC	5.58501
3081361	5QIN	5.0
11427553	2HW6	5.0
11364421	6YZ4	5.0
11617559	4ZZN	5.0
447077	2Y7J	5.0
447077	6X5G	5.0
9926791	5ORL	5.0
11712649	3S3I	5.0
11626560	5MJB	6.92046
11338033	6Y0A	5.0
3062316	2HW6	5.0
123631	4AGU	5.0
9929127	4EQU	5.0
16722836	6T6F	6.33715
9809715	3SOC	5.0
10427712	2A2A	5.0
9915743	4D2W	5.79585
216239	3A99	5.0
644241	3PLS	5.0
447077	3GC8	7.01278
11364421	4CRS	5.0
447077	4KIK	5.0
10461815	5LVO	5.0
25243800	5J5T	5.0
24889392	4BBM	5.0
24180719	5JZN	5.09151
11656518	4D2W	5.0
176155	5O0Y	5.0
